id,created_at,date,money,bank,who,content,class
3508,,2021/10/5,-20229,土銀(霖),-,定存股,洗錢
3509,,2021/10/5,-450,大戶卡,一起,趴趴枕,家用
3510,,2021/10/5,34104,華南(軒),-,9月薪水,薪資
3511,,2021/10/5,-156,嘟嘟卡,一起,嘟嘟房停車費,交通
3512,,2021/10/5,-142,大戶卡,一起,晚餐-八方雲集,餐費
3513,,2021/10/5,-79,大戶卡,霖,午餐-711,餐費
3514,,2021/10/4,-200,現金,軒,眼科-過敏性結膜炎,醫療
3515,,2021/10/4,-120,現金,軒,蘿蔔糕,餐費
3516,,2021/10/4,-40,現金,霖,早餐-飯糰,餐費
3517,,2021/10/4,-95,土銀(霖),霖,午餐-梁記雞肉飯,餐費
3518,,2021/10/4,-200,現金,霖,換機油,交通
3519,,2021/10/4,-603,大戶卡,軒,steam尼爾,娛樂
3520,,2021/10/4,-527,大戶(霖),霖,魔界戰記日本手遊帳號,娛樂
3521,,2021/10/3,-340,現金,一起,午餐-布克湖,餐費
3522,,2021/10/3,-60,現金,霖,茶湯會,飲料
3523,,2021/10/3,-200,大戶卡,一起,牛奶/熱狗/地瓜片,家用
3524,,2021/10/3,-200,現金,一起,14公升垃圾袋*2包,家用
3525,,2021/10/3,-60,大戶卡,霖,茶湯會,飲料
3526,,2021/10/2,-400,現金,一起,大坪林牙醫洗牙,醫療
3527,,2021/10/2,-300,現金,一起,午餐-麥當勞,餐費
3528,,2021/10/2,-100,現金,一起,停車費,交通
3529,,2021/10/2,-1266,大戶卡,一起,汽車加油,交通
3530,,2021/10/2,-180,現金,一起,日寶蔥油餅,餐費
3531,,2021/10/1,-1818,土銀(霖),一起,網路費,網路
3532,,2021/10/1,-40,現金,霖,早餐-飯糰,餐費
3533,,2021/10/1,-20,現金,軒,早餐-荷包蛋 分湘一個蛋,餐費
3534,,2021/10/1,-110,現金,軒,午餐-金泰,餐費
3535,,2021/10/1,-70,現金,霖,晚餐-mos,餐費
3536,,2021/10/1,-156,嘟嘟卡,一起,嘟嘟房停車費,交通
3537,,2021/10/1,-90,土銀(霖),霖,午餐-排骨飯,餐費
3538,,2021/10/1,485,大戶(軒),-,大戶刷卡回饋,額外收入
3539,,2021/9/30,-70,現金,軒,早餐-mos 分湘吃一個漢堡,餐費
3540,,2021/9/30,-40,現金,霖,早餐-飯糰,餐費
3541,,2021/9/30,-95,土銀(霖),霖,午餐-梁記雞肉飯,餐費
3542,,2021/9/30,-156,嘟嘟卡,一起,嘟嘟房停車費,交通
3543,,2021/9/30,-100,現金,軒,午餐-梅干扣肉便當,餐費
3544,,2021/9/29,-40,現金,霖,早餐-飯糰,餐費
3545,,2021/9/29,-128,現金,軒,午餐-麥當勞,餐費
3546,,2021/9/29,-1330,大戶卡,一起,Check2Check遠紅外線石墨烯溫控眼罩加熱眼罩,家用
3547,,2021/9/29,-197,大戶卡,-,手持電風扇,代墊
3548,,2021/9/29,-65,現金,霖,午餐-黑金滷肉飯,餐費
3549,,2021/9/29,-680,大戶(軒),一起,瓦斯一罐,瓦斯
3550,,2021/9/29,-79,大戶卡,霖,亞太電話費,網路
3551,,2021/9/29,-240,現金,一起,晚餐-上海生煎包,餐費
3552,,2021/9/29,-156,嘟嘟卡,一起,嘟嘟房停車費,交通
3553,,2021/9/28,-420,大戶卡,軒,國泰風濕免疫回診,醫療
3554,,2021/9/28,-160,大戶卡,一起,晚餐-subway,餐費
3555,,2021/9/28,-156,嘟嘟卡,一起,嘟嘟房停車費,交通
3556,,2021/9/28,-1000,大戶卡,一起,E-tag儲值,交通
3557,,2021/9/28,-79,大戶卡,霖,午餐-711,餐費
3558,,2021/9/27,-742,大戶卡,一起,咪咪貓砂*4包,寵物
3559,,2021/9/27,425,大戶(軒),-,湘 買姊生日禮物代墊收款,代墊收款
3560,,2021/9/27,1858,嘟嘟卡,-,華南軒繳嘟嘟卡費,洗錢
3561,,2021/9/27,-1858,華南(軒),-,繳嘟嘟卡費,洗錢
3562,,2021/9/27,-80,現金,軒,午餐-SUBWAY,餐費
3563,,2021/9/27,-95,現金,霖,午餐-梁記雞肉飯,餐費
3564,,2021/9/27,-105,大戶卡,軒,機車加油,交通
3565,,2021/9/27,-99,現金,一起,摩天球,娛樂
3566,,2021/9/26,-291,大戶卡,一起,午餐-鬍鬚張,餐費
3567,,2021/9/26,-134,大戶卡,一起,龜記,飲料
3568,,2021/9/25,-2198,大戶卡,一起,晚餐-一燒十味昭和園 南崁店,餐費
3569,,2021/9/25,-1300,現金,一起,中央新生健康檢查,醫療
3570,,2021/9/24,-20,現金,軒,早餐-巨森,餐費
3571,,2021/9/24,-15,現金,軒,公車,交通
3572,,2021/9/24,-150,現金,一起,皇后吐司,家用
3573,,2021/9/24,-65,現金,霖,午餐滷肉飯,餐費
3574,,2021/9/24,-40,現金,霖,早餐-飯糰,餐費
3575,,2021/9/23,-40,現金,霖,早餐-飯糰,餐費
3576,,2021/9/23,-100,現金,軒,午餐-subway,餐費
3577,,2021/9/23,-649,大戶卡,一起,書琳新居落成-數字油畫,交際
3578,,2021/9/23,-79,大戶卡,霖,午餐-711,餐費
3579,,2021/9/22,-40,現金,霖,早餐-飯糰,餐費
3580,,2021/9/22,-95,現金,霖,午餐-梁記雞肉飯,餐費
3581,,2021/9/22,-114,大戶卡,霖,機車加油,交通
3582,,2021/9/22,-1000,現金,一起,中央汽車通行證,交通
3583,,2021/9/21,-790,現金,一起,午餐-王朝鐵板燒,餐費
3584,,2021/9/21,-42,大戶卡,霖,茶湯會,飲料
3585,,2021/9/21,-157,大戶卡,一起,牛奶,家用
3586,,2021/9/21,-400,大戶(軒),一起,晚餐-和牛涮外帶,餐費
3587,,2021/9/21,-279,大戶卡,一起,充電器雙usb孔,家用
3588,,2021/9/20,-120,現金,軒,套圈圈合出,娛樂
3589,,2021/9/20,4750,大戶(軒),-,nu玉婕住宿費代墊收款,代墊收款
3590,,2021/9/20,-84,大戶卡,一起,清心飲料,飲料
3591,,2021/9/20,-480,現金,一起,午餐-內灣老街磚瓦食堂,餐費
3592,,2021/9/20,-40,現金,一起,nu停車費,交通
3593,,2021/9/20,-4747,大戶(軒),一起,中秋連假民宿住宿費兩晚,娛樂
3594,,2021/9/19,-671,現金,一起,午餐-mumu,餐費
3595,,2021/9/19,-50,現金,一起,克禮停車費,交通
3596,,2021/9/19,-160,現金,一起,DIY清潔劑,娛樂
3597,,2021/9/19,-80,現金,一起,可不可,飲料
3598,,2021/9/19,-23,現金,霖,維力炸醬麵,餐費
3599,,2021/9/19,-86,現金,一起,青茶三杯,飲料
3600,,2021/9/19,4750,現金,-,介偉書琳住宿費,代墊收款
3601,,2021/9/19,-70,現金,一起,寶特瓶水,飲料
3602,,2021/9/19,-210,現金,一起,晚餐-披薩,餐費
3603,,2021/9/19,-720,現金,一起,晚餐-自己煮火鍋食材費,餐費
3604,,2021/9/19,2375,大戶(軒),-,全住宿費代墊收款,代墊收款
3605,,2021/9/19,3563,大戶(軒),-,兆毅奕雯住宿費代墊收款,代墊收款
3606,,2021/9/19,2375,大戶(軒),-,柏程住宿費代墊收款,代墊收款
3607,,2021/9/19,-590,現金,一起,晚餐-竹北夜市,餐費
3608,,2021/9/19,-100,現金,一起,寶特瓶水+茶,飲料
3609,,2021/9/18,-420,大戶(軒),軒,姊生日禮物,交際
3610,,2021/9/18,-425,大戶(軒),-,湘要送姐的生日禮物代墊,代墊
3611,,2021/9/18,-45,大戶卡,霖,早餐-飯糰,餐費
3612,,2021/9/18,-50,大戶卡,霖,可不可,飲料
3613,,2021/9/18,-30,大戶卡,軒,可不可,飲料
3614,,2021/9/18,-1085,大戶卡,一起,胖虎快閃店衣服公仔,娛樂
3615,,2021/9/18,-50,現金,軒,胖虎拍貼機,娛樂
3616,,2021/9/18,-120,現金,一起,鴨香飯,餐費
3617,,2021/9/18,-110,現金,一起,米粉貢丸湯,餐費
3618,,2021/9/18,-14253,大戶(軒),-,民宿住宿尾款,代墊
3619,,2021/9/18,5940,現金,-,峰峰詒雅伊伶代墊收款,代墊收款
3620,,2021/9/18,9500,大戶(軒),-,唐雅牛琪住宿收款,代墊收款
3621,,2021/9/18,-1000,大戶(軒),-,從atm領現金,洗錢
3622,,2021/9/18,1000,現金,-,從大戶軒領現金,洗錢
3623,,2021/9/18,390,大戶(軒),-,利息存入,額外收入
3624,,2021/9/18,96,大戶(霖),-,存款息,額外收入
3625,,2021/9/17,-660,現金,一起,晚餐-起家雞、滷味、麥當勞,餐費
3626,,2021/9/17,-60,現金,軒,午餐-蛋餅,餐費
3627,,2021/9/17,-40,現金,霖,早餐-飯糰,餐費
3628,,2021/9/17,-90,現金,霖,午餐-蛋包飯,餐費
3629,,2021/9/17,-250,現金,軒,洗頭+剪瀏海,衣物
3630,,2021/9/16,1000,現金,-,開群中秋禮金,額外收入
3631,,2021/9/16,-260,現金,軒,午餐-米家,餐費
3632,,2021/9/16,-570,大戶卡,軒,國泰風溼免疫科看AVA項目 抽血檢查,醫療
3633,,2021/9/16,-127,大戶卡,軒,機車加油,交通
3634,,2021/9/16,-90,現金,霖,午餐-中日飯包,餐費
3635,,2021/9/16,-40,現金,霖,早餐-飯糰,餐費
3636,,2021/9/15,-110,現金,一起,阿唐生日禮物毛巾,交際
3637,,2021/9/15,-1807,大戶卡,軒,保健食品綜合維他命+葉黃素+益生菌,家用
3638,,2021/9/15,-40,現金,霖,早餐-飯糰,餐費
3639,,2021/9/15,-65,現金,霖,午餐-黑金滷肉飯,餐費
3640,,2021/9/15,-1,現金,一起,牙膏,家用
3641,,2021/9/15,-100,現金,軒,午餐-金泰便當,餐費
3642,,2021/9/14,-1858,嘟嘟卡,霖,國泰皮膚科拿兩個月的藥,醫療
3643,,2021/9/14,-420,大戶卡,軒,國泰皮膚科回診看抽血報告,醫療
3644,,2021/9/14,-79,大戶卡,霖,午餐-711,餐費
3645,,2021/9/14,-2000,大戶(軒),-,轉去華南軒,洗錢
3646,,2021/9/14,2000,華南(軒),-,大戶軒轉來,洗錢
3647,,2021/9/14,-40,現金,霖,早餐-飯糰,餐費
3648,,2021/9/13,565,大戶(軒),-,黃湘筠淘寶包包收款,代墊收款
3649,,2021/9/13,-95,現金,霖,午餐-梁記雞肉飯,餐費
3650,,2021/9/13,-500,大戶卡,一起,全聯儲值,家用
3651,,2021/9/11,-460,大戶卡,一起,阿唐生日禮物 哥吉拉毛巾,交際
3652,,2021/9/11,-110,現金,軒,午餐-梁社漢,餐費
3653,,2021/9/11,-90,現金,霖,午餐-手工麵,餐費
3654,,2021/9/10,-1000,大戶(軒),軒,林正宗婦產科-乳房超音波+陰道超音波+癢癢藥,醫療
3655,,2021/9/10,-45,大戶卡,霖,午餐-711,餐費
3656,,2021/9/9,1500,土銀(霖),-,出差彰化高鐵來回,代墊收款
3657,,2021/9/9,-140,現金,軒,午餐-阿賢加蛋,餐費
3658,,2021/9/9,-200,現金,軒,林正宗婦產科-乳房超音波+陰道超音波+癢癢藥,醫療
3659,,2021/9/9,-274,大戶卡,霖,魔界戰際手遊儲值,娛樂
3660,,2021/9/9,-132,大戶卡,軒,機車加油,交通
3661,,2021/9/9,-1845,大戶卡,一起,潮吹棒棒,娛樂
3662,,2021/9/9,-160,現金,霖,午餐-梁記雞肉飯,餐費
3663,,2021/9/9,-44,現金,軒,偷吃紅豆餅,餐費
3664,,2021/9/8,-110,現金,軒,午餐-大鼎豬血湯,餐費
3665,,2021/9/8,-90,現金,霖,午餐-黑金滷肉飯,餐費
3666,,2021/9/7,-79,大戶卡,霖,午餐-711,餐費
3667,,2021/9/6,-90,現金,霖,午餐-昇客雞肉,餐費
3668,,2021/9/6,34104,華南(軒),-,8月薪水,薪資
3669,,2021/9/6,-34104,華南(軒),-,轉去大戶軒,洗錢
3670,,2021/9/6,34104,大戶(軒),-,從華南軒轉來,洗錢
3671,,2021/9/6,-19909,土銀(霖),-,定存股,洗錢
3672,,2021/9/6,-10000,土銀(霖),-,轉去大戶軒,洗錢
3673,,2021/9/6,10000,大戶(軒),-,土銀霖轉過來,洗錢
3674,,2021/9/6,-410,現金,軒,新版puma內褲L,衣物
3675,,2021/9/6,353,現金,-,媽要的噴槍頭*3,代墊收款
3676,,2021/9/6,147,現金,-,代買噴槍頭的小費,額外收入
3677,,2021/9/5,-1292,現金,一起,午餐-饗樂,餐費
3678,,2021/9/5,-42,大戶卡,霖,茶湯會,飲料
3679,,2021/9/5,-69,現金,軒,龜記,飲料
3680,,2021/9/5,33344,土銀(霖),-,8月薪水,薪資
3681,,2021/9/3,-25147,大戶(軒),-,繳大戶卡費,洗錢
3682,,2021/9/3,25147,大戶卡,-,用大戶軒繳大戶卡費,洗錢
3683,,2021/9/3,-79,大戶卡,霖,午餐-711,餐費
3684,,2021/9/3,-99,大戶卡,霖,機車加油,交通
3685,,2021/9/2,-1818,土銀(霖),一起,網路費,網路
3686,,2021/9/2,-179,大戶卡,一起,牛奶,家用
3687,,2021/9/2,-80,現金,軒,午餐-梁社漢,餐費
3688,,2021/9/2,-115,現金,霖,午餐-豆乳雞肉飯,餐費
3689,,2021/9/1,-1910,大戶卡,一起,咪咪飼料4KG,寵物
3690,,2021/9/1,-244,大戶卡,軒,台灣之星電話費,網路
3691,,2021/9/1,-376,大戶卡,霖,台灣之星電話費,網路
3692,,2021/9/1,-353,大戶卡,-,媽要的噴槍頭*3,代墊
3693,,2021/9/1,-581,大戶卡,一起,淘寶手工包包給媽縫,交際
3694,,2021/9/1,-565,大戶卡,-,淘寶手工包包黃湘筠代墊,代墊
3695,,2021/9/1,420,大戶(軒),-,大戶刷卡回饋,額外收入
3696,,2021/9/1,-128,大戶卡,軒,機車加油,交通
3697,,2021/9/1,-65,現金,霖,午餐-黑金滷肉飯,餐費
3698,,2021/8/31,-95,現金,霖,午餐-梁記雞肉飯,餐費
3699,,2021/8/31,-130,現金,軒,午餐-咖哩飯,餐費
3700,,2021/8/31,-500,現金,軒,開群下午茶公費,交際
3701,,2021/8/30,-238,大戶卡,軒,puma內褲*2 (L),衣物
3702,,2021/8/30,-683,大戶卡,一起,泡澡碇*32,家用
3703,,2021/8/30,-95,現金,霖,午餐-4+Break,餐費
3704,,2021/8/30,-95,大戶卡,霖,機車加油,交通
3705,,2021/8/29,-368,現金,一起,午餐-麥當勞,餐費
3706,,2021/8/28,-5264,大戶卡,軒,曼黛瑪璉四件內衣,衣物
3707,,2021/8/28,-12794,大戶卡,霖,中央大學碩專一(上)學雜費,進修
3708,,2021/8/28,-12794,大戶卡,軒,中央大學碩專一(上)學雜費,進修
3709,,2021/8/28,-432,大戶卡,一起,邱屌生日禮物飛機杯,交際
3710,,2021/8/27,-120,現金,軒,午餐-就是義大利麵,餐費
3711,,2021/8/27,800,現金,-,櫻桃收款,代墊收款
3712,,2021/8/27,-1221,大戶卡,一起,汽車加油,交通
3713,,2021/8/27,-40,大戶卡,一起,中央大學停車費,交通
3714,,2021/8/27,-260,大戶卡,一起,建國北O區八德長安停車場,交通
3715,,2021/8/27,-1269,現金,一起,晚餐-恆八味火鍋,餐費
3716,,2021/8/27,-60,現金,一起,7號公園停車場,交通
3717,,2021/8/27,-90,現金,霖,午餐-炒手麵,餐費
3718,,2021/8/27,-799,大戶卡,霖,手游儲值GBF,娛樂
3719,,2021/8/27,-12,大戶卡,霖,國外交易服務費,娛樂
3720,,2021/8/26,-570,大戶卡,軒,國泰內分泌回診,醫療
3721,,2021/8/26,-5000,大戶(軒),-,從atm領現金,洗錢
3722,,2021/8/26,5000,現金,-,從大戶軒領現金,洗錢
3723,,2021/8/26,-1550,現金,軒,機車換機油+後輪輪胎,交通
3724,,2021/8/26,-79,大戶卡,霖,午餐-711,餐費
3725,,2021/8/25,-1800,大戶卡,一起,舞悠*3,醫療
3726,,2021/8/25,-100,現金,霖,午餐-大河屋炙燒牛肉,餐費
3727,,2021/8/24,-419,大戶卡,一起,乾成生日禮物保險套潤滑液,交際
3728,,2021/8/24,-140,現金,軒,午餐-阿賢炸雞腿飯,餐費
3729,,2021/8/24,-180,現金,一起,晚餐-老闆排骨,餐費
3730,,2021/8/24,-400,現金,一起,捷靚回診,醫療
3731,,2021/8/24,-118,大戶卡,一起,晚餐-711雞胸肉,餐費
3732,,2021/8/24,-79,大戶卡,霖,午餐-711,餐費
3733,,2021/8/23,-120,現金,軒,午餐-阿賢炒麵加菜加蛋,餐費
3734,,2021/8/23,-200,現金,一起,威力彩,娛樂
3735,,2021/8/23,-350,大戶卡,一起,口罩*2,家用
3736,,2021/8/23,-113,大戶卡,軒,機車加油,交通
3737,,2021/8/23,-95,現金,霖,午餐-梁記雞肉飯,餐費
3738,,2021/8/23,-104,大戶卡,霖,機車加油,交通
3739,,2021/8/22,-1119,大戶(軒),一起,麵屋雞金拉麵冷凍包*2,家用
3740,,2021/8/21,-80,現金,一起,汽車停車費,交通
3741,,2021/8/21,-345,現金,一起,午餐-大橋頭米糕,餐費
3742,,2021/8/21,-2376,現金,一起,好市多(洗衣精、阿霖內褲、優格、襪子、牛奶等),家用
3743,,2021/8/21,-5000,大戶(軒),-,atm領錢,洗錢
3744,,2021/8/21,5000,現金,-,從大戶軒領現金,洗錢
3745,,2021/8/21,457,大戶(軒),-,存款息,額外收入
3746,,2021/8/21,-45,現金,一起,宵夜-鹹酥雞,餐費
3747,,2021/8/21,105,大戶(霖),-,存款息,額外收入
3748,,2021/8/20,-520,現金,軒,BFFECT抹脖子的,家用
3749,,2021/8/20,-198,現金,一起,敏敏的朵茉麗蔻試用包運費,交際
3750,,2021/8/20,-51,大戶卡,霖,午餐-711,餐費
3751,,2021/8/20,-558,現金,一起,洗髮精,家用
3752,,2021/8/20,-134,現金,一起,浴缸溫度計,家用
3753,,2021/8/19,200,現金,-,威力彩中獎,額外收入
3754,,2021/8/19,-200,現金,一起,威力彩希望中頭獎,娛樂
3755,,2021/8/19,-100,現金,一起,買給媽的威力彩,交際
3756,,2021/8/19,-95,現金,軒,午餐-大直粥品,餐費
3757,,2021/8/19,-95,現金,霖,午餐-4+Break,餐費
3758,,2021/8/19,-750,大戶卡,-,霖出差彰化高鐵代墊(去程),代墊
3759,,2021/8/18,-140,現金,軒,午餐-阿賢,餐費
3760,,2021/8/18,-42,大戶卡,軒,茶湯會,飲料
3761,,2021/8/18,-85,現金,霖,午餐-七喜排骨,餐費
3762,,2021/8/18,-750,大戶卡,-,霖出差彰化高鐵代墊(回程),代墊
3763,,2021/8/18,-19000,大戶(軒),-,中秋民宿代墊訂金,代墊
3764,,2021/8/17,-90,現金,霖,午餐-手工麵,餐費
3765,,2021/8/17,-557,大戶卡,軒,淘寶-馬鞍包材料組+運費,衣物
3766,,2021/8/17,-8,大戶卡,軒,淘寶服務費,衣物
3767,,2021/8/16,1079,大戶(軒),-,好市多衛生紙蝦皮退款,代墊收款
3768,,2021/8/16,-128,大戶卡,軒,機車加油,交通
3769,,2021/8/16,-200,現金,一起,威力彩 頭獎夢,娛樂
3770,,2021/8/16,-4000,大戶(軒),-,轉去華南軒,洗錢
3771,,2021/8/16,4000,華南(軒),-,大戶軒轉來,洗錢
3772,,2021/8/16,-4000,華南(軒),-,領出來現金,洗錢
3773,,2021/8/16,4000,現金,-,從華南軒領現金,洗錢
3774,,2021/8/16,-70,現金,霖,午餐-炒飯加蛋,餐費
3775,,2021/8/16,-97,大戶卡,霖,機車加油,交通
3776,,2021/8/14,-180,現金,一起,午餐-丼吃丼,餐費
3777,,2021/8/14,-1100,現金,一起,晚餐-好市多,餐費
3778,,2021/8/13,-140,現金,軒,午餐-阿賢,餐費
3779,,2021/8/13,-1090,大戶卡,一起,晚餐-史坦利牛排,餐費
3780,,2021/8/13,-79,大戶卡,霖,午餐-711,餐費
3781,,2021/8/12,-200,現金,軒,貓抓板,寵物
3782,,2021/8/12,-876,大戶卡,軒,櫻桃買一送一兩公斤,家用
3783,,2021/8/12,-800,大戶卡,-,豬櫻桃2公斤代墊,代墊
3784,,2021/8/12,-95,現金,霖,午餐-4+Break,餐費
3785,,2021/8/12,-200,現金,一起,威力彩,娛樂
3786,,2021/8/12,-165,現金,一起,牛奶,家用
3787,,2021/8/12,-200,現金,一起,媽佑佑威力彩,交際
3788,,2021/8/11,-40,現金,霖,早餐-飯糰,餐費
3789,,2021/8/11,-90,現金,霖,午餐-手工麵,餐費
3790,,2021/8/10,-100,現金,軒,午餐-羹麵+燙青菜,餐費
3791,,2021/8/10,-400,現金,一起,看頭皮捷靚回診,醫療
3792,,2021/8/10,-1200,現金,霖,助眠 捷靚推薦,家用
3793,,2021/8/10,-200,現金,一起,晚餐-老闆排骨,餐費
3794,,2021/8/10,-79,大戶卡,霖,午餐-711,餐費
3795,,2021/8/10,-49,大戶卡,軒,水,飲料
3796,,2021/8/9,-65,現金,霖,午餐-黑金滷肉飯,餐費
3797,,2021/8/9,-106,大戶卡,霖,機車加油,交通
3798,,2021/8/8,-915,大戶卡,一起,父親節蛋糕,交際
3799,,2021/8/8,-290,大戶卡,一起,午餐-胖老爹,餐費
3800,,2021/8/8,-105,大戶卡,一起,龜記,飲料
3801,,2021/8/8,-97,大戶卡,一起,午餐-鬍鬚張,餐費
3802,,2021/8/6,-450,大戶卡,軒,CeraVe長效潤澤修護霜340g,家用
3803,,2021/8/6,-128,大戶卡,軒,機車加油,交通
3804,,2021/8/6,-70,現金,霖,午餐-炒飯加蛋,餐費
3805,,2021/8/5,398,大戶(軒),-,黃湘雲轉帳(幸萱口罩),代墊收款
3806,,2021/8/5,31553,土銀(霖),-,7月薪水,薪資
3807,,2021/8/5,-30000,土銀(霖),-,定存股,洗錢
3808,,2021/8/5,-27527,大戶(霖),-,定存股,洗錢
3809,,2021/8/5,-73,現金,軒,寄貓罐頭回雲林,交際
3810,,2021/8/5,-430,大戶卡,-,飲料幫公司代墊,代墊
3811,,2021/8/5,430,現金,-,公司代墊飲料收款,代墊收款
3812,,2021/8/5,-79,大戶卡,霖,午餐-711,餐費
3813,,2021/8/4,-79,大戶卡,霖,午餐-711,餐費
3814,,2021/8/3,-90,現金,霖,午餐-手工麵,餐費
3815,,2021/8/2,-755,大戶卡,軒,湘生日禮物TENGA,交際
3816,,2021/8/2,-398,大戶卡,軒,幸萱生日禮物馬來膜口罩*2,交際
3817,,2021/8/2,-398,大戶卡,-,幫湘代墊幸萱生日禮物口罩*2,代墊
3818,,2021/8/2,-5000,現金,-,現金存入華南(軒),洗錢
3819,,2021/8/2,5000,華南(軒),-,現金存入華南(軒),洗錢
3820,,2021/8/2,34292,華南(軒),-,7月薪水+加班1小時,薪資
3821,,2021/8/2,126,大戶(軒),-,大戶回饋,額外收入
3822,,2021/8/2,-39292,華南(軒),-,轉去大戶(霖),洗錢
3823,,2021/8/2,39292,大戶(霖),-,華南(軒)轉來,洗錢
3824,,2021/8/2,-95,現金,霖,午餐-4+BREAK,餐費
3825,,2021/8/2,-10911,大戶(軒),-,繳大戶卡費,洗錢
3826,,2021/8/2,10911,大戶卡,-,大戶卡七月卡費,洗錢
3827,,2021/8/2,-60,大戶卡,霖,茶湯會,飲料
3828,,2021/8/1,-2400,大戶卡,一起,全聯多存1000+買菜/牛奶/披薩/魚餃/毛豆/油/豆腐,家用
3829,,2021/8/1,-1107,現金,一起,午餐-饗樂外帶,餐費
3830,,2021/8/1,-108,大戶卡,霖,機車加油,交通
3831,,2021/7/31,-203,大戶卡,霖,手遊儲值+國外手續費,娛樂
3832,,2021/7/30,-3010,大戶卡,-,幫公司午餐代墊收款,代墊
3833,,2021/7/30,3010,現金,-,幫公司午餐代墊收款,代墊收款
3834,,2021/7/30,-95,現金,霖,午餐-梁記雞肉飯,餐費
3835,,2021/7/30,374,大戶(軒),-,北市國稅(退稅?),額外收入
3836,,2021/7/30,6,土銀(霖),-,國稅局退稅,額外收入
3837,,2021/7/29,-140,現金,軒,午餐-阿賢雞腿便當,餐費
3838,,2021/7/29,2970,現金,-,阿公家第四台代墊收款,代墊收款
3839,,2021/7/29,30,現金,-,敏敏多給的零錢,額外收入
3840,,2021/7/29,-79,大戶卡,霖,午餐-711,餐費
3841,,2021/7/28,-2844,大戶卡,-,幫公司午餐代墊,代墊
3842,,2021/7/28,2844,現金,-,幫公司午餐代墊收款,代墊收款
3843,,2021/7/28,-165,現金,一起,牛奶,家用
3844,,2021/7/28,-133,大戶卡,軒,機車加油,交通
3845,,2021/7/28,-95,現金,霖,午餐-梁記雞肉飯,餐費
3846,,2021/7/27,-79,大戶卡,霖,午餐-711,餐費
3847,,2021/7/27,-400,現金,一起,回診捷靚看頭髮,醫療
3848,,2021/7/27,-300,現金,霖,機車換機油齒輪油,交通
3849,,2021/7/27,-410,大戶卡,一起,晚餐-老又新,餐費
3850,,2021/7/27,-2970,大戶卡,-,阿公家網路第四台費用,代墊
3851,,2021/7/26,-95,現金,霖,午餐-梁記雞肉飯,餐費
3852,,2021/7/26,-112,大戶卡,霖,機車加油,交通
3853,,2021/7/25,-499,大戶卡,一起,羊奶+饅頭,家用
3854,,2021/7/25,-460,現金,一起,晚餐-佳品,餐費
3855,,2021/7/24,-140,現金,一起,萬年鑫餅乾,家用
3856,,2021/7/24,-145,現金,一起,晚餐-鹹酥雞,餐費
